monomer,log_r,mol1_HOMO_1,mol1_HOMO,mol1_LUMO,mol1_LUMO_Add1,mol2_HOMO_1,mol2_HOMO,mol2_LUMO,mol2_LUMO_Add1,rad1_HOMO_1,rad1_HOMO,rad1_LUMO,rad1_LUMO_Add1
"Maleimide, N-propyl-.Vinyl chloride",0.06,-0.275305,-0.232771,-0.038977,0.013494,-0.245615,-0.233554,-0.12807,0.012406,-0.266374,-0.159615,-0.090875,0.020184
"Maleimide, N-propyl-.Vinyl chloride",0.06,-0.275305,-0.232771,-0.038977,0.013494,-0.245615,-0.233554,-0.12807,0.012406,-0.266374,-0.159615,-0.090875,0.020184
Styrene.Vinyl methyl sulfide,0.193,-0.277388,-0.181912,-0.022698,-0.000769,-0.230012,-0.20357900000000004,-0.064886,-0.034535,-0.22014999999999998,-0.127788,-0.075062,0.002084
Styrene.Vinyl methyl sulfide,0.066,-0.277388,-0.181912,-0.022698,-0.000769,-0.230012,-0.20357900000000004,-0.064886,-0.034535,-0.22014999999999998,-0.127788,-0.075062,0.002084
Styrene.Vinyl methyl sulfide,0.046,-0.277388,-0.181912,-0.022698,-0.000769,-0.230012,-0.20357900000000004,-0.064886,-0.034535,-0.22014999999999998,-0.127788,-0.075062,0.002084
Styrene.Vinyl methyl sulfide,0.15,-0.277388,-0.181912,-0.022698,-0.000769,-0.230012,-0.20357900000000004,-0.064886,-0.034535,-0.22014999999999998,-0.127788,-0.075062,0.002084
Styrene.Vinyl methyl sulfide,0.066,-0.277388,-0.181912,-0.022698,-0.000769,-0.230012,-0.20357900000000004,-0.064886,-0.034535,-0.22014999999999998,-0.127788,-0.075062,0.002084
Styrene.Vinyl methyl sulfide,0.046,-0.277388,-0.181912,-0.022698,-0.000769,-0.230012,-0.20357900000000004,-0.064886,-0.034535,-0.22014999999999998,-0.127788,-0.075062,0.002084
"Acrylate, 2-ethylhexyl.Vinyl acetate",0.04,-0.242132,-0.227671,-0.048528,-0.00357,-0.25604,-0.231236,-0.078419,0.019124,-0.232249,-0.142258,-0.083674,-0.025058
"Itaconimide, N-ethyl-.Methacrylate, methyl",0.486,-0.242223,-0.232505,-0.073856,0.03591,-0.246228,-0.225021,-0.090434,-0.041052,-0.220687,-0.179645,-0.127212,0.015165
"Itaconimide, N-ethyl-.Methacrylate, methyl",0.486,-0.242223,-0.232505,-0.073856,0.03591,-0.246228,-0.225021,-0.090434,-0.041052,-0.220687,-0.179645,-0.127212,0.015165
"Acrylate, isopropyl.Styrene",0.755,-0.230012,-0.203579,-0.064886,-0.034535,-0.255109,-0.230577,-0.07713,0.029957,-0.223398,-0.14625,-0.104501,-0.032198
"Acrylate, α-butyl-, methyl.Styrene",0.812,-0.230012,-0.203579,-0.064886,-0.034535,-0.23803,-0.232383,-0.073983,0.030227,-0.223398,-0.14625,-0.104501,-0.032198
"Acrylate, α-butyl-, methyl.Styrene",0.812,-0.230012,-0.203579,-0.064886,-0.034535,-0.23803,-0.232383,-0.073983,0.030227,-0.223398,-0.14625,-0.104501,-0.032198
"Butadiene, 2,3-bis(diethylphosphono)-.Maleimide",0.43,-0.265553,-0.237406,-0.133556,0.01281,-0.230817,-0.229113,-0.076199,-0.030745,-0.224102,-0.219329,-0.162859,-0.05125
"Butadiene-1-carboxylate, ethyl.Styrene",0.12,-0.230012,-0.20357900000000004,-0.064886,-0.034535,-0.227654,-0.222764,-0.09369500000000001,-0.002721,-0.223398,-0.14625,-0.104501,-0.032198
"Butadiene-1-carboxylate, ethyl.Styrene",0.45,-0.230012,-0.20357900000000004,-0.064886,-0.034535,-0.227654,-0.222764,-0.09369500000000001,-0.002721,-0.223398,-0.14625,-0.104501,-0.032198
"Butadiene-1-carboxylate, ethyl.Styrene",0.12,-0.230012,-0.20357900000000004,-0.064886,-0.034535,-0.227654,-0.222764,-0.09369500000000001,-0.002721,-0.223398,-0.14625,-0.104501,-0.032198
"Butadiene, 2-fluoro-.Styrene, a-methyl-",0.72,-0.22757,-0.203582,-0.052105,-0.033643,-0.282863,-0.216629,-0.067892,0.035966,-0.220027,-0.139321,-0.098364,-0.028655
"Butadiene, 2-fluoro-.Styrene, a-methyl-",0.72,-0.22757,-0.203582,-0.052105,-0.033643,-0.282863,-0.216629,-0.067892,0.035966,-0.220027,-0.139321,-0.098364,-0.028655
"Acrylate, α-acetoxy-, ethyl.Methacrylate, methyl",1.65,-0.242223,-0.232505,-0.073856,0.03591,-0.238513,-0.235971,-0.078178,-0.035533,-0.220687,-0.179645,-0.127212,0.015165
Methacryloyl fluoride.Styrene,0.069,-0.230012,-0.203579,-0.064886,-0.034535,-0.268314,-0.26623,-0.101132,0.020632,-0.223398,-0.14625,-0.104501,-0.032198
Methacryloyl fluoride.Styrene,0.069,-0.230012,-0.203579,-0.064886,-0.034535,-0.268314,-0.26623,-0.101132,0.020632,-0.223398,-0.14625,-0.104501,-0.032198
"Acrylate, methyl.Styrene, p-methyl-",1.54,-0.227288,-0.195884,-0.060449,-0.032713,-0.258109,-0.234553,-0.080381,0.040831,-0.221136,-0.139819,-0.099084,-0.031191
"Methacrylate, 2-chloroethyl.Methacrylate, phenyl",0.785,-0.229499,-0.219038,-0.078811,-0.038519,-0.24633,-0.238928,-0.079604,0.000506,-0.211312,-0.184472,-0.134448,-0.034041
"Methacrylate, 2-chloroethyl.Methacrylate, phenyl",0.785,-0.229499,-0.219038,-0.078811,-0.038519,-0.24633,-0.238928,-0.079604,0.000506,-0.211312,-0.184472,-0.134448,-0.034041
"Carbamate, N,N-diethyl-, vinyl.Maleic anhydride",0.025,-0.287338,-0.261721,-0.148221,-0.017578,-0.220319,-0.206097,-0.018864,0.020279,-0.247381,-0.237675,-0.180897,-0.063949
"Methacrylate, 2-chloroethyl.Methacrylate, butyl",1.086,-0.239756,-0.228526,-0.071208,0.023582,-0.24633,-0.238928,-0.079604,0.000506,-0.217186,-0.177425,-0.12491,0.017004
"Methacrylate, 2-chloroethyl.Methacrylate, butyl",1.086,-0.239756,-0.228526,-0.071208,0.023582,-0.24633,-0.238928,-0.079604,0.000506,-0.217186,-0.177425,-0.12491,0.017004
Allyl acetate.Vinyl acetate,0.6,-0.242132,-0.22767100000000004,-0.048527999999999995,-0.00357,-0.23739,-0.231861,-0.025906,-0.022748,-0.232249,-0.142258,-0.08367399999999998,-0.025058
Allyl acetate.Vinyl acetate,1.0,-0.242132,-0.22767100000000004,-0.048527999999999995,-0.00357,-0.23739,-0.231861,-0.025906,-0.022748,-0.232249,-0.142258,-0.08367399999999998,-0.025058
Allyl acetate.Vinyl acetate,1.0,-0.242132,-0.22767100000000004,-0.048527999999999995,-0.00357,-0.23739,-0.231861,-0.025906,-0.022748,-0.232249,-0.142258,-0.08367399999999998,-0.025058
Allyl acetate.Vinyl acetate,0.6,-0.242132,-0.22767100000000004,-0.048527999999999995,-0.00357,-0.23739,-0.231861,-0.025906,-0.022748,-0.232249,-0.142258,-0.08367399999999998,-0.025058
Allyl acetate.Vinyl acetate,1.0,-0.242132,-0.22767100000000004,-0.048527999999999995,-0.00357,-0.23739,-0.231861,-0.025906,-0.022748,-0.232249,-0.142258,-0.08367399999999998,-0.025058
Allyl acetate.Vinyl acetate,1.0,-0.242132,-0.22767100000000004,-0.048527999999999995,-0.00357,-0.23739,-0.231861,-0.025906,-0.022748,-0.232249,-0.142258,-0.08367399999999998,-0.025058
Styrene.Vinyl benzoate,0.06,-0.241907,-0.225017,-0.086416,-0.046758,-0.230012,-0.203579,-0.064886,-0.034535,-0.233515,-0.143338,-0.097556,-0.074843
Styrene.Vinyl benzoate,0.06,-0.241907,-0.225017,-0.086416,-0.046758,-0.230012,-0.203579,-0.064886,-0.034535,-0.233515,-0.143338,-0.097556,-0.074843
Maleic acid.N-Vinylimidazole,0.018,-0.225462,-0.209869,-0.057559,0.013281,-0.255482,-0.247164,-0.125074,-0.012575,-0.201861,-0.146411,-0.097446,-0.00342
"Acrylate, α-acetoxy-, ethyl.Styrene",0.557,-0.230012,-0.203579,-0.064886,-0.034535,-0.238513,-0.235971,-0.078178,-0.035533,-0.223398,-0.14625,-0.104501,-0.032198
"Acrylate, α-acetoxy-, ethyl.Styrene",0.557,-0.230012,-0.203579,-0.064886,-0.034535,-0.238513,-0.235971,-0.078178,-0.035533,-0.223398,-0.14625,-0.104501,-0.032198
Acrolein.Vinyl chloride,0.03,-0.275305,-0.232771,-0.038977,0.013494,-0.273197,-0.219617,-0.103079,0.006377,-0.266374,-0.159615,-0.090875,0.020184
"Citraconimide, N-(4-chlorophenyl)-.Styrene",0.181,-0.230012,-0.203579,-0.064886,-0.034535,-0.238439,-0.208027,-0.131366,-0.052229,-0.223398,-0.14625,-0.104501,-0.032198
"Citraconimide, N-(4-chlorophenyl)-.Styrene",0.181,-0.230012,-0.203579,-0.064886,-0.034535,-0.238439,-0.208027,-0.131366,-0.052229,-0.223398,-0.14625,-0.104501,-0.032198
"Acrylate, 2-ethylhexyl.Styrene",0.96,-0.230012,-0.20357900000000004,-0.064886,-0.034535,-0.25604,-0.231236,-0.078419,0.019124,-0.223398,-0.14625,-0.104501,-0.032198
"Acrylate, 2-ethylhexyl.Styrene",0.96,-0.230012,-0.20357900000000004,-0.064886,-0.034535,-0.25604,-0.231236,-0.078419,0.019124,-0.223398,-0.14625,-0.104501,-0.032198
"Acrylate, 2-ethylhexyl.Styrene",0.94,-0.230012,-0.20357900000000004,-0.064886,-0.034535,-0.25604,-0.231236,-0.078419,0.019124,-0.223398,-0.14625,-0.104501,-0.032198
Isopropenyl methyl ketone.Vinylidene chloride,0.134,-0.279512,-0.234893,-0.050623,-0.025023,-0.248613,-0.208986,-0.089073,0.024216,-0.274769,-0.168126,-0.102489,-0.019386
Isopropenyl methyl ketone.Vinylidene chloride,0.134,-0.279512,-0.234893,-0.050623,-0.025023,-0.248613,-0.208986,-0.089073,0.024216,-0.274769,-0.168126,-0.102489,-0.019386
"Maleimide, N-(2-methylphenyl)-.Methacrylate, methyl",2.22,-0.242223,-0.232505,-0.073856,0.03591,-0.22778,-0.221234,-0.130278,-0.045248,-0.220687,-0.179645,-0.127212,0.015165
"Maleimide, N-(2-methylphenyl)-.Methacrylate, methyl",2.22,-0.242223,-0.232505,-0.073856,0.03591,-0.22778,-0.221234,-0.130278,-0.045248,-0.220687,-0.179645,-0.127212,0.015165
"Cinnamate, phenyl.Styrene",1.66,-0.230012,-0.203579,-0.064886,-0.034535,-0.220741,-0.214312,-0.098578,-0.046652,-0.223398,-0.14625,-0.104501,-0.032198
"Cinnamate, phenyl.Styrene",1.66,-0.230012,-0.203579,-0.064886,-0.034535,-0.220741,-0.214312,-0.098578,-0.046652,-0.223398,-0.14625,-0.104501,-0.032198
Acrylonitrile.Allyl alcohol,0.05,-0.245466,-0.222136,-0.026112,0.020506,-0.307886,-0.266671,-0.09291500000000001,-0.013216,-0.228827,-0.155163,-0.0893,0.018109
Acrylonitrile.Allyl alcohol,0.1,-0.245466,-0.222136,-0.026112,0.020506,-0.307886,-0.266671,-0.09291500000000001,-0.013216,-0.228827,-0.155163,-0.0893,0.018109
Acrylonitrile.Allyl alcohol,0.12,-0.245466,-0.222136,-0.026112,0.020506,-0.307886,-0.266671,-0.09291500000000001,-0.013216,-0.228827,-0.155163,-0.0893,0.018109
Acrylonitrile.Allyl alcohol,0.05,-0.245466,-0.222136,-0.026112,0.020506,-0.307886,-0.266671,-0.09291500000000001,-0.013216,-0.228827,-0.155163,-0.0893,0.018109
Acrylonitrile.Allyl alcohol,0.1,-0.245466,-0.222136,-0.026112,0.020506,-0.307886,-0.266671,-0.09291500000000001,-0.013216,-0.228827,-0.155163,-0.0893,0.018109
Acrylonitrile.Allyl alcohol,0.12,-0.245466,-0.222136,-0.026112,0.020506,-0.307886,-0.266671,-0.09291500000000001,-0.013216,-0.228827,-0.155163,-0.0893,0.018109
Acrylic acid.Vinylidene cyanide,0.291,-0.328739,-0.288926,-0.137447,-0.057306,-0.262736,-0.238315,-0.086569,0.017874,-0.323315,-0.236658,-0.189922,-0.059079
Acrylic acid.Vinylidene cyanide,0.291,-0.328739,-0.288926,-0.137447,-0.057306,-0.262736,-0.238315,-0.086569,0.017874,-0.323315,-0.236658,-0.189922,-0.059079
"Acrylonitrile.Styrene, p-methyl-",0.33,-0.227288,-0.195884,-0.060449,-0.032713,-0.307886,-0.266671,-0.092915,-0.013216,-0.221136,-0.139819,-0.099084,-0.031191
"Maleimide, N-(4-methylphenyl)-a-chloro-.Methacrylate, methyl",0.564,-0.242223,-0.232505,-0.073856,0.03591,-0.227881,-0.205215,-0.132299,-0.041981,-0.220687,-0.179645,-0.127212,0.015165
"Maleimide, N-(4-methylphenyl)-a-chloro-.Methacrylate, methyl",0.564,-0.242223,-0.232505,-0.073856,0.03591,-0.227881,-0.205215,-0.132299,-0.041981,-0.220687,-0.179645,-0.127212,0.015165
"Acrylate, α-chloro-, ethyl.Acrylonitrile, α-methoxy-",0.3,-0.308346,-0.222936,-0.078509,-0.029897,-0.23909,-0.238807,-0.087747,0.007032,-0.285736,-0.161548,-0.11618,-0.028881
"Acrylate, α-(hydroxymethyl)-, methyl.Styrene",0.36,-0.230012,-0.203579,-0.064886,-0.034535,-0.242851,-0.230608,-0.079721,0.013243,-0.223398,-0.14625,-0.104501,-0.032198
"Acrylate, α-(hydroxymethyl)-, methyl.Styrene",0.36,-0.230012,-0.203579,-0.064886,-0.034535,-0.242851,-0.230608,-0.079721,0.013243,-0.223398,-0.14625,-0.104501,-0.032198
"Acrylate, N-(2-hydroxyethyl)carbazolyl.Acryloyl-β-hydroxyethyl-",0.361,-0.220915,-0.175421,-0.075052,-0.032361,-0.199996,-0.184876,-0.092051,-0.061114,-0.192868,-0.176393,-0.126178,-0.046645
"Acrylate, methyl.Imidazole, 1-vinyl-2-methyl-",0.05,-0.219747,-0.199072,-0.05563,0.02731,-0.258109,-0.234553,-0.080381,0.040831,-0.192398,-0.141162,-0.094992,0.003959
"Acrylate, methyl.Imidazole, 1-vinyl-2-methyl-",0.05,-0.219747,-0.199072,-0.05563,0.02731,-0.258109,-0.234553,-0.080381,0.040831,-0.192398,-0.141162,-0.094992,0.003959
"Benzophenone, p-vinyl-.Styrene, p-N,N-dimethylamino-",0.07,-0.21827,-0.157745,-0.042955,-0.023361,-0.217073,-0.205767,-0.098764,-0.063294,-0.177162,-0.112854,-0.079312,-0.022895
"Benzophenone, p-vinyl-.Styrene, p-N,N-dimethylamino-",0.07,-0.21827,-0.157745,-0.042955,-0.023361,-0.217073,-0.205767,-0.098764,-0.063294,-0.177162,-0.112854,-0.079312,-0.022895
"Citraconate, dicyclohexyl.Styrene",1.88,-0.230012,-0.203579,-0.064886,-0.034535,-0.22976,-0.224076,-0.074852,-0.014902,-0.223398,-0.14625,-0.104501,-0.032198
"Citraconate, dicyclohexyl.Styrene",1.88,-0.230012,-0.203579,-0.064886,-0.034535,-0.22976,-0.224076,-0.074852,-0.014902,-0.223398,-0.14625,-0.104501,-0.032198
"Acrylate, methyl.Diallylcyanamide",0.05,-0.25548,-0.207432,-0.046892,-0.040805,-0.258109,-0.234553,-0.080381,0.040831,-0.205889,-0.177177,-0.104804,-0.043192
"Acrylate, methyl.Diallylcyanamide",0.05,-0.25548,-0.207432,-0.046892,-0.040805,-0.258109,-0.234553,-0.080381,0.040831,-0.205889,-0.177177,-0.104804,-0.043192
"Acrylate, methyl.Diallylcyanamide",0.05,-0.25548,-0.207432,-0.046892,-0.040805,-0.258109,-0.234553,-0.080381,0.040831,-0.205889,-0.177177,-0.104804,-0.043192
"Acrylate, methyl.Diallylcyanamide",0.05,-0.25548,-0.207432,-0.046892,-0.040805,-0.258109,-0.234553,-0.080381,0.040831,-0.205889,-0.177177,-0.104804,-0.043192
Styrene.Vinyl chloride,0.058,-0.275305,-0.232771,-0.038977,0.013494,-0.23001199999999997,-0.203579,-0.064886,-0.034535,-0.266374,-0.159615,-0.090875,0.020184
Styrene.Vinyl chloride,0.16,-0.275305,-0.232771,-0.038977,0.013494,-0.23001199999999997,-0.203579,-0.064886,-0.034535,-0.266374,-0.159615,-0.090875,0.020184
Styrene.Vinyl chloride,0.005,-0.275305,-0.232771,-0.038977,0.013494,-0.23001199999999997,-0.203579,-0.064886,-0.034535,-0.266374,-0.159615,-0.090875,0.020184
Styrene.Vinyl chloride,0.04,-0.275305,-0.232771,-0.038977,0.013494,-0.23001199999999997,-0.203579,-0.064886,-0.034535,-0.266374,-0.159615,-0.090875,0.020184
Styrene.Vinyl chloride,0.01,-0.275305,-0.232771,-0.038977,0.013494,-0.23001199999999997,-0.203579,-0.064886,-0.034535,-0.266374,-0.159615,-0.090875,0.020184
Styrene.Vinyl chloride,0.058,-0.275305,-0.232771,-0.038977,0.013494,-0.23001199999999997,-0.203579,-0.064886,-0.034535,-0.266374,-0.159615,-0.090875,0.020184
Styrene.Vinyl chloride,0.16,-0.275305,-0.232771,-0.038977,0.013494,-0.23001199999999997,-0.203579,-0.064886,-0.034535,-0.266374,-0.159615,-0.090875,0.020184
Styrene.Vinyl chloride,0.005,-0.275305,-0.232771,-0.038977,0.013494,-0.23001199999999997,-0.203579,-0.064886,-0.034535,-0.266374,-0.159615,-0.090875,0.020184
Styrene.Vinyl chloride,0.04,-0.275305,-0.232771,-0.038977,0.013494,-0.23001199999999997,-0.203579,-0.064886,-0.034535,-0.266374,-0.159615,-0.090875,0.020184
Styrene.Vinyl chloride,0.01,-0.275305,-0.232771,-0.038977,0.013494,-0.23001199999999997,-0.203579,-0.064886,-0.034535,-0.266374,-0.159615,-0.090875,0.020184
"Styrene.Styrene, p-formyl-",3.0,-0.221767,-0.214699,-0.106451,-0.051691,-0.230012,-0.203579,-0.064886,-0.034535,-0.20474,-0.170662,-0.137016,-0.072709
"Styrene.Styrene, p-formyl-",1.43,-0.221767,-0.214699,-0.106451,-0.051691,-0.230012,-0.203579,-0.064886,-0.034535,-0.20474,-0.170662,-0.137016,-0.072709
"Butadiene, 1-(2-hydroxyethylthio)-.Butadiene, 2-chloro-",1.0,-0.26474,-0.21853,-0.072528,0.004882,-0.237626,-0.17977,-0.057431,-0.01721,-0.250398,-0.157257,-0.108585,-0.001361
"Cinnamate, ethyl.Styrene",1.566,-0.230012,-0.203579,-0.064886,-0.034535,-0.225996,-0.214121,-0.093333,-0.043857,-0.223398,-0.14625,-0.104501,-0.032198
"Cinnamate, ethyl.Styrene",1.566,-0.230012,-0.203579,-0.064886,-0.034535,-0.225996,-0.214121,-0.093333,-0.043857,-0.223398,-0.14625,-0.104501,-0.032198
"Acrylonitrile, a-methoxy-.Styrene",0.534,-0.230012,-0.203579,-0.064886,-0.034535,-0.221313,-0.218324,-0.064921,-0.003539,-0.223398,-0.14625,-0.104501,-0.032198
"Propene, 2-chloro-.Vinyl acetate",0.186,-0.242132,-0.227671,-0.048528,-0.00357,-0.269707,-0.224211,-0.029587,0.01069,-0.232249,-0.142258,-0.083674,-0.025058
"Propene, 2-chloro-.Vinyl acetate",0.186,-0.242132,-0.227671,-0.048528,-0.00357,-0.269707,-0.224211,-0.029587,0.01069,-0.232249,-0.142258,-0.083674,-0.025058
"Acrylonitrile.Methacrylate, 2-hydroxyethyl",1.0,-0.245577,-0.215695,-0.085818,0.027167,-0.307886,-0.266671,-0.092915,-0.013216,-0.209868,-0.190506,-0.139974,7.1e-05
"Acrylonitrile.Butene-1,4-phenyl-",0.024,-0.225605,-0.214809,-0.032968,-0.031657,-0.307886,-0.266671,-0.092915,-0.013216,-0.215215,-0.144537,-0.075589,-0.03077
"Methacrylamide, N-methoxymethyl-.Methacrylate, methyl",1.678,-0.242223,-0.232505,-0.073856,0.03591,-0.219484,-0.211339,-0.054752,0.024426,-0.220687,-0.179645,-0.127212,0.015165
"Methacrylamide, N-methoxymethyl-.Methacrylate, methyl",1.678,-0.242223,-0.232505,-0.073856,0.03591,-0.219484,-0.211339,-0.054752,0.024426,-0.220687,-0.179645,-0.127212,0.015165
"Itaconate, diethyl.Vinyl chloride",0.06,-0.275305,-0.232771,-0.038977,0.013494,-0.234176,-0.223205,-0.075413,-0.014661,-0.266374,-0.159615,-0.090875,0.020184
Ethylene.Vinyl butyrate,1.5,-0.241393,-0.225589,-0.04688,-0.002175,-0.315363,-0.244627,-0.024911,0.059284,-0.231867,-0.140497,-0.08212,-0.023773
"Acrylate methyl.Oxazolinium, 2-isopropenyl-2-",2.08,-0.189661,-0.089344,-0.052637,0.011876,-0.258109,-0.234553,-0.080381,0.040831,-0.22288,-0.145302,0.013934,0.031752
"Pentadienonitrile, trans-4-ethoxy-2,4-.Styrene",0.08,-0.230012,-0.203579,-0.064886,-0.034535,-0.2569,-0.218627,-0.098151,0.001105,-0.223398,-0.14625,-0.104501,-0.032198
"Acrylate, octyl.Vinylidene chloride",0.851,-0.279512,-0.234893,-0.050623,-0.025023,-0.252463,-0.23174,-0.077441,0.023573,-0.274769,-0.168126,-0.102489,-0.019386
"Acrylate, octyl.Vinylidene chloride",0.851,-0.279512,-0.234893,-0.050623,-0.025023,-0.252463,-0.23174,-0.077441,0.023573,-0.274769,-0.168126,-0.102489,-0.019386
"Acrylate, methyl.Isoprene",0.75,-0.274763,-0.207025,-0.055593,0.037216,-0.258109,-0.234553,-0.080381,0.040831,-0.224993,-0.146149,-0.081686,-0.007759
"Acrylate, methyl.Isoprene",0.75,-0.274763,-0.207025,-0.055593,0.037216,-0.258109,-0.234553,-0.080381,0.040831,-0.224993,-0.146149,-0.081686,-0.007759
"Acrylonitrile.Maleimide, N-(4-chlorophenyl)-",0.743,-0.243198,-0.211978,-0.140079,-0.055405,-0.307886,-0.266671,-0.092915,-0.013216,-0.216187,-0.208731,-0.165148,-0.066181
"Pyridazone, 2-vinyl-3-.Styrene",0.53,-0.230012,-0.203579,-0.064886,-0.034535,-0.218949,-0.210242,-0.1086,-0.040606,-0.223398,-0.14625,-0.104501,-0.032198
"Acrylonitrile.Methacrylate, 2-naphthyl",1.02,-0.22054099999999996,-0.197299,-0.081052,-0.067587,-0.307886,-0.266671,-0.092915,-0.013216,-0.193125,-0.184245,-0.135209,-0.065853
"Acrylonitrile.Methacrylate, 2-naphthyl",0.76,-0.22054099999999996,-0.197299,-0.081052,-0.067587,-0.307886,-0.266671,-0.092915,-0.013216,-0.193125,-0.184245,-0.135209,-0.065853
"Acrylonitrile.Methacrylate, 2-naphthyl",1.17,-0.22054099999999996,-0.197299,-0.081052,-0.067587,-0.307886,-0.266671,-0.092915,-0.013216,-0.193125,-0.184245,-0.135209,-0.065853
"Acrylonitrile.Methacrylate, 2-naphthyl",1.02,-0.22054099999999996,-0.197299,-0.081052,-0.067587,-0.307886,-0.266671,-0.092915,-0.013216,-0.193125,-0.184245,-0.135209,-0.065853
"Acrylonitrile.Methacrylate, 2-naphthyl",0.76,-0.22054099999999996,-0.197299,-0.081052,-0.067587,-0.307886,-0.266671,-0.092915,-0.013216,-0.193125,-0.184245,-0.135209,-0.065853
Acrylonitrile.Vinyl chloroacetate,0.09,-0.258,-0.238432,-0.060776,-0.015429,-0.307886,-0.266671,-0.092915,-0.013216,-0.248204,-0.153198,-0.094658,-0.039722
"3-Pyridazone, 2-vinyl-6-phenyl-.Styrene",0.51,-0.230012,-0.203579,-0.064886,-0.034535,-0.217383,-0.199899,-0.109369,-0.069987,-0.223398,-0.14625,-0.104501,-0.032198
Vinyl methyl ketone.Vinyl phenyl ketone,0.671,-0.237308,-0.211501,-0.105627,-0.047749,-0.26518,-0.21047,-0.094457,0.018391,-0.201076,-0.200682,-0.150485,-0.063356
Vinyl methyl ketone.Vinyl phenyl ketone,0.671,-0.237308,-0.211501,-0.105627,-0.047749,-0.26518,-0.21047,-0.094457,0.018391,-0.201076,-0.200682,-0.150485,-0.063356
"Acrylate, α-[2,2-bis(carbomethoxy)-ethyl]-, methyl.Styrene",0.58,-0.230012,-0.203579,-0.064886,-0.034535,-0.236338,-0.234445,-0.079884,-0.037252,-0.223398,-0.14625,-0.104501,-0.032198
"Styrene, p-methyl-.Vinyl methyl sulfoxide",0.01,-0.238802,-0.200598,-0.048393,0.006242,-0.227288,-0.195884,-0.060449,-0.032713,-0.201434,-0.166488,-0.113509,-0.000902
Allyl trimethylacetate.Vinyl acetate,1.15,-0.242132,-0.227671,-0.048528,-0.00357,-0.237298,-0.226171,-0.025097,-0.022316,-0.232249,-0.142258,-0.083674,-0.025058
Allyl trimethylacetate.Vinyl acetate,1.15,-0.242132,-0.227671,-0.048528,-0.00357,-0.237298,-0.226171,-0.025097,-0.022316,-0.232249,-0.142258,-0.083674,-0.025058
"Imidazole, 1-vinyl-2-methyl-.Styrene",8.87,-0.230012,-0.203579,-0.064886,-0.034535,-0.219747,-0.199072,-0.05563,0.02731,-0.223398,-0.14625,-0.104501,-0.032198
"Imidazole, 1-vinyl-2-methyl-.Styrene",8.97,-0.230012,-0.203579,-0.064886,-0.034535,-0.219747,-0.199072,-0.05563,0.02731,-0.223398,-0.14625,-0.104501,-0.032198
"Imidazole, 1-vinyl-2-methyl-.Styrene",8.87,-0.230012,-0.203579,-0.064886,-0.034535,-0.219747,-0.199072,-0.05563,0.02731,-0.223398,-0.14625,-0.104501,-0.032198
"Imidazole, 1-vinyl-2-methyl-.Styrene",8.97,-0.230012,-0.203579,-0.064886,-0.034535,-0.219747,-0.199072,-0.05563,0.02731,-0.223398,-0.14625,-0.104501,-0.032198
"Methacrylate, 2-hydroxyethyl.Pyridine, 4-vinyl-",0.9,-0.22781,-0.214362,-0.084544,-0.045535,-0.245577,-0.215695,-0.085818,0.027167,-0.207267,-0.169257,-0.126719,-0.041982
"Methacrylate, 2-hydroxyethyl.Methacryloxymethylpentamethyl disiloxane",0.33,-0.232119,-0.223775,-0.073423,0.012119,-0.245577,-0.215695,-0.085818,0.027167,-0.21847,-0.17775,-0.1269,0.009398
"Styrene.Styrene, p-cyano-",1.22,-0.256603,-0.224652,-0.099496,-0.060526,-0.230012,-0.203579,-0.064886,-0.034535,-0.250018,-0.17221,-0.135811,-0.057363
"Styrene.Styrene, p-cyano-",1.16,-0.256603,-0.224652,-0.099496,-0.060526,-0.230012,-0.203579,-0.064886,-0.034535,-0.250018,-0.17221,-0.135811,-0.057363
"Styrene.Styrene, p-cyano-",1.22,-0.256603,-0.224652,-0.099496,-0.060526,-0.230012,-0.203579,-0.064886,-0.034535,-0.250018,-0.17221,-0.135811,-0.057363
"Styrene.Styrene, p-cyano-",1.16,-0.256603,-0.224652,-0.099496,-0.060526,-0.230012,-0.203579,-0.064886,-0.034535,-0.250018,-0.17221,-0.135811,-0.057363
"Fumarate, diethyl.Styrene",0.29,-0.230012,-0.20357900000000004,-0.064886,-0.034535,-0.24099799999999996,-0.235935,-0.109954,-0.001315,-0.223398,-0.14625,-0.104501,-0.032198
"Fumarate, diethyl.Styrene",6.3,-0.230012,-0.20357900000000004,-0.064886,-0.034535,-0.24099799999999996,-0.235935,-0.109954,-0.001315,-0.223398,-0.14625,-0.104501,-0.032198
"Fumarate, diethyl.Styrene",0.394,-0.230012,-0.20357900000000004,-0.064886,-0.034535,-0.24099799999999996,-0.235935,-0.109954,-0.001315,-0.223398,-0.14625,-0.104501,-0.032198
